version,task_result,strategy_profile,phase,phase_status,evidence_basis,functional_windows_may_overlap,run_dir,accepted_steps_sha256,plan_sha256,task_inputs_sha256,telemetry_sha256,video_sha256,replay_start_s,replay_end_s,duration_s,source_step_range,fast_segment_range,active_leg,candidate_support_legs,geometry_support_fraction_json,support_evidence_status,servo_commands_json,servo_target_range_deg_json,wheel_commands_json,wheel_target_range_rad_s_json,servo_wheel_concurrent,concurrent_segment_count,candidate_com_target_direction,observed_base_delta_m_json,com_evidence_status,entry_event,completion_event,active_wheel_clearance_range_m_json,peak_abs_roll_rad,peak_abs_pitch_rad,suitable_for_first_fsm,notes
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,RR_TOP_PLACE,GEOMETRY_EVENT_ANCHORED,POST_CROSSING_GEOMETRIC_TOP_WITH_FACE_CLEARANCE,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,63.466666666664494,67.866666666668,4.4000000000035016,13:15,65:74,RR,"[""FR"",""FL"",""RL""]","{""FL"":1.0,""FR"":1.0,""RL"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":65,""targets_deg"":{""rear_right_hip"":-5.8}},{""segment"":66,""targets_deg"":{""rear_right_hip"":-16.4}},{""segment"":67,""targets_deg"":{""rear_right_hip"":-18.5}},{""segment"":68,""targets_deg"":{""rear_right_hip"":-24.9}},{""segment"":69,""targets_deg"":{""rear_right_hip"":-25.9}},{""segment"":70,""targets_deg"":{""rear_right_hip"":-30.2}},{""segment"":71,""targets_deg"":{""rear_right_hip"":-31.2}},{""segment"":74,""targets_deg"":{""front_left_hip"":-3.7,""front_left_knee"":0.4,""front_right_hip"":-10.1,""front_right_knee"":22.6,""rear_left_hip"":-0.5,""rear_left_knee"":24.7,""rear_right_hip"":-31.2,""rear_right_knee"":-10.2}}]","{""front_left_hip"":[-3.7,-3.7],""front_left_knee"":[0.4,0.4],""front_right_hip"":[-10.1,-10.1],""front_right_knee"":[22.6,22.6],""rear_left_hip"":[-0.5,-0.5],""rear_left_knee"":[24.7,24.7],""rear_right_hip"":[-31.2,-5.8],""rear_right_knee"":[-10.2,-10.2]}","[{""segment"":72,""targets_rad_s"":{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}},{""segment"":74,""targets_rad_s"":{""front_left_ankle"":-1.08}}]","{""front_left_ankle"":[-1.08,0.3],""front_right_ankle"":[0.3,0.3],""rear_left_ankle"":[0.3,0.3],""rear_right_ankle"":[0.3,0.3]}",True,1,"TOWARD_GEOMETRY_SUPPORT_CANDIDATES:FR,FL,RL","{""x"":0.03302407264709473,""y"":-0.00764794647693634,""z"":0.013026237487792969}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,RR front-face crossing,RR first geometric TOP after crossing with nonnegative face clearance,"{""front_face"":[0.00037563187908773443,0.1281949315769637],""top"":[0.005022627115249603,0.05805240273475644],""wheel_center_z"":[0.10501262545585632,0.15804240107536316]}",0.3059296358459773,0.040847111657116825,YES_EVENT_GUARD_CANDIDATE,Observed base direction +X+-Y; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,PRE_RL_SUPPORT_SETUP,NOT_DISTINCTLY_OBSERVED,NOT_DISTINCTLY_OBSERVED,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,,,,,,,[],{},GEOMETRY_ONLY_NO_CONTACT_LOAD,[],{},[],{},False,0,SUPPORT_WORKSPACE_CANDIDATE,{},BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,RR reaches stable geometric TOP after crossing,first RL servo-target segment in the pre-lift window,{},,,NO_DISTINCT_WINDOW,No distinct evidence window; no phase behavior was invented.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,PRE_RL_COM_SHIFT,COMMAND_AND_BASE_PROXY,PRODUCTION_COMMAND_PATTERN_PLUS_MEASURED_BASE_MOTION_PROXY,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,67.866666666668,75.80000000000764,7.933333333339647,15:20,74:101,RL,"[""FL"",""RR""]","{""FL"":1.0,""FR"":0.016666666666666666,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":74,""targets_deg"":{""front_left_hip"":-3.7,""front_left_knee"":0.4,""front_right_hip"":-10.1,""front_right_knee"":22.6,""rear_left_hip"":-0.5,""rear_left_knee"":24.7,""rear_right_hip"":-31.2,""rear_right_knee"":-10.2}},{""segment"":76,""targets_deg"":{""front_right_knee"":28.9}},{""segment"":77,""targets_deg"":{""front_right_knee"":35.3}},{""segment"":78,""targets_deg"":{""front_right_knee"":40.6}},{""segment"":79,""targets_deg"":{""front_right_knee"":44.8}},{""segment"":80,""targets_deg"":{""front_right_knee"":46.9}},{""segment"":81,""targets_deg"":{""front_right_knee"":48.0}},{""segment"":82,""targets_deg"":{""front_right_hip"":-3.7}},{""segment"":83,""targets_deg"":{""front_right_hip"":-1.6}},{""segment"":84,""targets_deg"":{""front_right_hip"":0.5}},{""segment"":85,""targets_deg"":{""front_right_hip"":1.6}},{""segment"":86,""targets_deg"":{""front_right_hip"":-1.6}},{""segment"":87,""targets_deg"":{""rear_left_knee"":28.9}},{""segment"":88,""targets_deg"":{""rear_left_knee"":36.4}},{""segment"":89,""targets_deg"":{""rear_left_knee"":37.4}},{""segment"":90,""targets_deg"":{""rear_left_knee"":38.5}},{""segment"":91,""targets_deg"":{""rear_left_knee"":40.6}},{""segment"":92,""targets_deg"":{""rear_left_knee"":41.6}},{""segment"":93,""targets_deg"":{""rear_left_knee"":42.7}},{""segment"":94,""targets_deg"":{""front_left_hip"":-20.6,""front_left_knee"":-33.5,""front_right_hip"":-1.6,""front_right_knee"":48.0,""rear_left_hip"":-0.5,""rear_left_knee"":42.7,""rear_right_hip"":-31.2,""rear_right_knee"":-10.2}},{""segment"":98,""targets_deg"":{""rear_left_hip"":3.7}},{""segment"":99,""targets_deg"":{""rear_left_hip"":9.0}},{""segment"":100,""targets_deg"":{""rear_left_hip"":17.5}},{""segment"":101,""targets_deg"":{""rear_left_hip"":-22.8}}]","{""front_left_hip"":[-20.6,-3.7],""front_left_knee"":[-33.5,0.4],""front_right_hip"":[-10.1,1.6],""front_right_knee"":[22.6,48.0],""rear_left_hip"":[-22.8,17.5],""rear_left_knee"":[24.7,42.7],""rear_right_hip"":[-31.2,-31.2],""rear_right_knee"":[-10.2,-10.2]}","[{""segment"":74,""targets_rad_s"":{""front_left_ankle"":-1.08}},{""segment"":94,""targets_rad_s"":{""front_left_ankle"":-1.02}},{""segment"":96,""targets_rad_s"":{""front_left_ankle"":-0.3,""front_right_ankle"":-0.3,""rear_left_ankle"":-0.3,""rear_right_ankle"":-0.3}}]","{""front_left_ankle"":[-1.08,-0.3],""front_right_ankle"":[-0.3,-0.3],""rear_left_ankle"":[-0.3,-0.3],""rear_right_ankle"":[-0.3,-0.3]}",True,2,TOWARD_FR_OR_DIAGONAL_SUPPORT_CANDIDATE,"{""x"":0.009870588779449463,""y"":-0.022215254604816437,""z"":0.021823614835739136}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,first RL servo-target segment in the pre-lift window,RL final geometry-support departure before crossing,"{""front_face"":[-0.14039745586085672,-0.051775541474107456],""top"":[-0.04850004166364673,-0.04487018957734111],""wheel_center_z"":[0.05148995667695999,0.05511980876326561]}",0.31367268007403143,0.22971901900105998,CANDIDATE_REQUIRES_FEEDBACK_GUARD,Observed base direction +X+-Y; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,RL_UNLOAD_AND_LIFT,GEOMETRY_EVENT_ANCHORED,FINAL_GEOMETRY_SUPPORT_DEPARTURE_AND_CLEARANCE_LANDMARK,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,75.80000000000764,76.666666666675,0.8666666666673564,20:20,101:105,RL,"[""FL"",""RR""]","{""FL"":1.0,""FR"":0.0,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":101,""targets_deg"":{""rear_left_hip"":-22.8}},{""segment"":102,""targets_deg"":{""rear_left_hip"":-24.9}},{""segment"":103,""targets_deg"":{""rear_left_hip"":-23.8}},{""segment"":104,""targets_deg"":{""rear_left_hip"":-15.4}},{""segment"":105,""targets_deg"":{""rear_left_hip"":0.5}}]","{""rear_left_hip"":[-24.9,0.5]}",[],{},False,0,"TOWARD_GEOMETRY_SUPPORT_CANDIDATES:FL,RR","{""x"":-0.0028651952743530273,""y"":-0.0023872554302215576,""z"":0.0014507323503494263}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,RL final geometry-support departure before crossing,"RL first sufficient top-height clearance, else pre-crossing clearance peak","{""front_face"":[-0.08514678137469645,-0.05063366549182291],""top"":[-0.04487018957734111,0.007172536849975555],""wheel_center_z"":[0.05511980876326561,0.10716253519058228]}",0.11527708372229224,0.0684358922052509,YES_EVENT_GUARD_CANDIDATE,Observed base direction -X+-Y; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,RL_FACE_CROSS,GEOMETRY_EVENT_ANCHORED,WHEEL_CLEARANCE_AND_FRONT_FACE_GEOMETRY,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,76.666666666675,77.93333333334267,1.2666666666676747,20:21,105:111,RL,"[""FR"",""FL"",""RR""]","{""FL"":1.0,""FR"":0.9,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":105,""targets_deg"":{""rear_left_hip"":0.5}},{""segment"":106,""targets_deg"":{""rear_left_hip"":4.8}},{""segment"":107,""targets_deg"":{""rear_left_knee"":37.4}},{""segment"":108,""targets_deg"":{""rear_left_knee"":19.4}},{""segment"":109,""targets_deg"":{""rear_left_knee"":16.2}},{""segment"":110,""targets_deg"":{""rear_left_knee"":-4.9}},{""segment"":111,""targets_deg"":{""rear_left_knee"":-11.3}}]","{""rear_left_hip"":[0.5,4.8],""rear_left_knee"":[-11.3,37.4]}",[],{},False,0,"TOWARD_GEOMETRY_SUPPORT_CANDIDATES:FR,FL,RR","{""x"":0.0011260509490966797,""y"":-0.002283230423927307,""z"":0.0016532093286514282}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,RL lift-clearance landmark,RL wheel center crosses obstacle front-face plane,"{""front_face"":[-0.11030518667865152,0.009128097127195645],""top"":[0.007172536849975555,0.0848728388547897],""wheel_center_z"":[0.10716253519058228,0.18486283719539642]}",0.0838753828310636,0.10093842907444868,YES_EVENT_GUARD_CANDIDATE,Observed base direction +X+-Y; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,RL_TOP_PLACE,GEOMETRY_EVENT_ANCHORED,POST_CROSSING_GEOMETRIC_TOP_WITH_FACE_CLEARANCE,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,77.93333333334267,92.26666666668741,14.33333333334474,21:23,111:117,RL,"[""FR"",""FL"",""RR""]","{""FL"":1.0,""FR"":1.0,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":111,""targets_deg"":{""rear_left_knee"":-11.3}},{""segment"":112,""targets_deg"":{""rear_left_knee"":-18.7}},{""segment"":113,""targets_deg"":{""rear_left_hip"":1.6}},{""segment"":114,""targets_deg"":{""rear_left_hip"":-7.9}},{""segment"":117,""targets_deg"":{""front_left_hip"":0.5,""front_left_knee"":0.4,""front_right_hip"":-1.6,""front_right_knee"":0.4,""rear_left_hip"":-1.6,""rear_left_knee"":1.4,""rear_right_hip"":-3.7,""rear_right_knee"":0.4}}]","{""front_left_hip"":[0.5,0.5],""front_left_knee"":[0.4,0.4],""front_right_hip"":[-1.6,-1.6],""front_right_knee"":[0.4,0.4],""rear_left_hip"":[-7.9,1.6],""rear_left_knee"":[-18.7,1.4],""rear_right_hip"":[-3.7,-3.7],""rear_right_knee"":[0.4,0.4]}","[{""segment"":115,""targets_rad_s"":{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}},{""segment"":117,""targets_rad_s"":{""front_left_ankle"":1.27,""front_right_ankle"":-1.21,""rear_left_ankle"":-0.38,""rear_right_ankle"":-0.43}}]","{""front_left_ankle"":[0.3,1.27],""front_right_ankle"":[-1.21,0.3],""rear_left_ankle"":[-0.38,0.3],""rear_right_ankle"":[-0.43,0.3]}",True,1,"TOWARD_GEOMETRY_SUPPORT_CANDIDATES:FR,FL,RR","{""x"":0.1880793571472168,""y"":-0.021535255014896393,""z"":-0.007189542055130005}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,RL front-face crossing,RL first geometric TOP after crossing with nonnegative face clearance,"{""front_face"":[0.009128097127195645,0.2816426192028487],""top"":[0.004840825498104065,0.043813881278037994],""wheel_center_z"":[0.10483082383871078,0.14380387961864471]}",0.08535605914301386,0.10386216487852833,YES_EVENT_GUARD_CANDIDATE,Observed base direction +X+-Y; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,FINAL_ADVANCE,COMMAND_AND_BASE_PROXY,PRODUCTION_COMMAND_PATTERN_PLUS_MEASURED_BASE_MOTION_PROXY,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,78.53333333334315,93.20000000002149,14.666666666678339,22:23,115:117,,"[""FR"",""FL"",""RR""]","{""FL"":1.0,""FR"":1.0,""RL"":0.06787330316742081,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":117,""targets_deg"":{""front_left_hip"":0.5,""front_left_knee"":0.4,""front_right_hip"":-1.6,""front_right_knee"":0.4,""rear_left_hip"":-1.6,""rear_left_knee"":1.4,""rear_right_hip"":-3.7,""rear_right_knee"":0.4}}]","{""front_left_hip"":[0.5,0.5],""front_left_knee"":[0.4,0.4],""front_right_hip"":[-1.6,-1.6],""front_right_knee"":[0.4,0.4],""rear_left_hip"":[-1.6,-1.6],""rear_left_knee"":[1.4,1.4],""rear_right_hip"":[-3.7,-3.7],""rear_right_knee"":[0.4,0.4]}","[{""segment"":115,""targets_rad_s"":{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}},{""segment"":117,""targets_rad_s"":{""front_left_ankle"":1.27,""front_right_ankle"":-1.21,""rear_left_ankle"":-0.38,""rear_right_ankle"":-0.43}}]","{""front_left_ankle"":[0.3,1.27],""front_right_ankle"":[-1.21,0.3],""rear_left_ankle"":[-0.38,0.3],""rear_right_ankle"":[-0.43,0.3]}",True,1,FORWARD,"{""x"":0.1943379044532776,""y"":-0.019982650876045227,""z"":0.008786961436271667}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,RL front-face crossing has occurred,selected post-RL wheel-command run ends,{},0.08535605914301386,0.10386216487852833,CANDIDATE_REQUIRES_FEEDBACK_GUARD,Observed base direction +X+-Y; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,RECOVERY_PROFILE_1,FINAL_POSTURE_RECOVERY,COMMAND_AND_BASE_PROXY,PRODUCTION_COMMAND_PATTERN_PLUS_MEASURED_BASE_MOTION_PROXY,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,93.20000000002149,93.80000000002197,0.6000000000004775,23:23,117:118,,"[""FR"",""FL"",""RR"",""RL""]","{""FL"":1.0,""FR"":1.0,""RL"":1.0,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":117,""targets_deg"":{""front_left_hip"":0.5,""front_left_knee"":0.4,""front_right_hip"":-1.6,""front_right_knee"":0.4,""rear_left_hip"":-1.6,""rear_left_knee"":1.4,""rear_right_hip"":-3.7,""rear_right_knee"":0.4}}]","{""front_left_hip"":[0.5,0.5],""front_left_knee"":[0.4,0.4],""front_right_hip"":[-1.6,-1.6],""front_right_knee"":[0.4,0.4],""rear_left_hip"":[-1.6,-1.6],""rear_left_knee"":[1.4,1.4],""rear_right_hip"":[-3.7,-3.7],""rear_right_knee"":[0.4,0.4]}","[{""segment"":117,""targets_rad_s"":{""front_left_ankle"":1.27,""front_right_ankle"":-1.21,""rear_left_ankle"":-0.38,""rear_right_ankle"":-0.43}}]","{""front_left_ankle"":[1.27,1.27],""front_right_ankle"":[-1.21,-1.21],""rear_left_ankle"":[-0.38,-0.38],""rear_right_ankle"":[-0.43,-0.43]}",True,1,HOME_LIKE_RECOVERY_CANDIDATE,"{""x"":-0.00014400482177734375,""y"":-0.0005423352122306824,""z"":0.003918081521987915}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,final advance ends or RL reaches stable geometric TOP,production scheduler completes,{},0.01049579225461174,0.005142466044171307,CANDIDATE_REQUIRES_FEEDBACK_GUARD,Observed base direction -X+-Y; this is not a measured COM direction.
v009_20260806_215232_433234_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_1,INITIAL_APPROACH,COMMAND_AND_BASE_PROXY,PRODUCTION_COMMAND_PATTERN_PLUS_MEASURED_BASE_MOTION_PROXY,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v009_20260806_215232_433234_manual\20260815T001651_398959Z_production_fast_e368235dab,60db11a138088fd4a4c2886a681e0a195402a896f66932220c6c393d3d6c17c1,f6c6934f631a01f906280ede55b8eec7fef8a37cf45242d970ef5e5285ff4c12,d01b441355dbd659d138424d218fce9fbcfbf855dd080a34ede71c7503838b97,f17d8449e77b37550fe2f6047a630d1a5d6b730bb61e6b210f76157ba049c8dc,0dc5f08adf75f5e1f08f46032146e1ad90e2943e297fbaea4fd63466173b17d1,0.9333333333333302,15.999999999999648,15.066666666666318,2:2,6:6,,"[""FL"",""RR"",""RL""]","{""FL"":1.0,""FR"":0.0,""RL"":0.9955947136563876,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,[],{},"[{""segment"":6,""targets_rad_s"":{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}}]","{""front_left_ankle"":[0.3,0.3],""front_right_ankle"":[0.3,0.3],""rear_left_ankle"":[0.3,0.3],""rear_right_ankle"":[0.3,0.3]}",False,0,FORWARD,"{""x"":0.21045683696866035,""y"":0.0006737783551216125,""z"":-0.0065986886620521545}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,first pre-FR nonzero wheel command,end of the selected pre-FR wheel-command run,{},0.2582685303958623,0.2022847614646673,CANDIDATE_REQUIRES_FEEDBACK_GUARD,Observed base direction +X++Y; this is not a measured COM direction.
v009_20260806_215232_433234_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_1,PRE_FR_COM_SHIFT,COMMAND_AND_BASE_PROXY,PRODUCTION_COMMAND_PATTERN_PLUS_MEASURED_BASE_MOTION_PROXY,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v009_20260806_215232_433234_manual\20260815T001651_398959Z_production_fast_e368235dab,60db11a138088fd4a4c2886a681e0a195402a896f66932220c6c393d3d6c17c1,f6c6934f631a01f906280ede55b8eec7fef8a37cf45242d970ef5e5285ff4c12,d01b441355dbd659d138424d218fce9fbcfbf855dd080a34ede71c7503838b97,f17d8449e77b37550fe2f6047a630d1a5d6b730bb61e6b210f76157ba049c8dc,0dc5f08adf75f5e1f08f46032146e1ad90e2943e297fbaea4fd63466173b17d1,0.0,0.8666666666666638,0.8666666666666638,1:1,0:5,FR,"[""FL"",""RR""]","{""FL"":1.0,""RL"":0.35714285714285715,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":0,""targets_deg"":{""rear_left_hip"":4.8}},{""segment"":1,""targets_deg"":{""rear_left_hip"":10.1}},{""segment"":2,""targets_deg"":{""rear_left_hip"":22.8}},{""segment"":3,""targets_deg"":{""rear_left_hip"":30.2}},{""segment"":4,""targets_deg"":{""rear_left_hip"":38.6}},{""segment"":5,""targets_deg"":{""rear_left_hip"":39.7}}]","{""rear_left_hip"":[4.8,39.7]}",[],{},False,0,TOWARD_RL_CANDIDATE,"{""x"":-0.010241582989692688,""y"":0.013506844639778137,""z"":-0.016560375690460205}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,production replay begins,first pre-FR wheel-command run begins,"{""front_face"":[-0.2771840508477723,-0.2683581675784623],""top"":[-0.05083075091242793,0.010064345598220795],""wheel_center_z"":[0.04915924742817879,0.11005434393882751]}",0.1522945450248265,0.1264655627354061,CANDIDATE_REQUIRES_FEEDBACK_GUARD,Observed base direction -X++Y; this is not a measured COM direction.
v009_20260806_215232_433234_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_1,FR_UNLOAD_AND_LIFT,GEOMETRY_EVENT_ANCHORED,FINAL_GEOMETRY_SUPPORT_DEPARTURE_AND_CLEARANCE_LANDMARK,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v009_20260806_215232_433234_manual\20260815T001651_398959Z_production_fast_e368235dab,60db11a138088fd4a4c2886a681e0a195402a896f66932220c6c393d3d6c17c1,f6c6934f631a01f906280ede55b8eec7fef8a37cf45242d970ef5e5285ff4c12,d01b441355dbd659d138424d218fce9fbcfbf855dd080a34ede71c7503838b97,f17d8449e77b37550fe2f6047a630d1a5d6b730bb61e6b210f76157ba049c8dc,0dc5f08adf75f5e1f08f46032146e1ad90e2943e297fbaea4fd63466173b17d1,0.46666666666666523,0.8666666666666638,0.3999999999999986,1:1,2:5,FR,"[""FL"",""RR""]","{""FL"":1.0,""RL"":0.0,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":2,""targets_deg"":{""rear_left_hip"":22.8}},{""segment"":3,""targets_deg"":{""rear_left_hip"":30.2}},{""segment"":4,""targets_deg"":{""rear_left_hip"":38.6}},{""segment"":5,""targets_deg"":{""rear_left_hip"":39.7}}]","{""rear_left_hip"":[22.8,39.7]}",[],{},False,0,"TOWARD_GEOMETRY_SUPPORT_CANDIDATES:FL,RR","{""x"":-0.007046880200505257,""y"":0.009673990309238434,""z"":-0.01157207041978836}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,FR final geometry-support departure before crossing,"FR first sufficient top-height clearance, else pre-crossing clearance peak","{""front_face"":[-0.2771840508477723,-0.2702108587520158],""top"":[-0.0354751527309418,0.010064345598220795],""wheel_center_z"":[0.06451484560966492,0.11005434393882751]}",0.1522945450248265,0.1264655627354061,YES_EVENT_GUARD_CANDIDATE,Observed base direction -X++Y; this is not a measured COM direction.
